NC_022523.1	NC_022523|1	100.000	1963012	0	0	1	1963012	1	1963012	0.0	3.625e+06
NC_022523.1	NC_022523|1	99.933	5952	2	2	1893710	1899659	1492822	1498773	0.0	10968
NC_022523.1	NC_022523|1	99.933	5952	2	2	1492822	1498773	1893710	1899659	0.0	10968
NC_022523.1	NC_022523|1	99.731	5959	10	5	1794281	1800235	1492847	1498803	0.0	10911
NC_022523.1	NC_022523|1	99.731	5959	10	5	1492847	1498803	1794281	1800235	0.0	10911
NC_022523.1	NC_022523|1	99.848	5929	4	5	1893735	1899659	1794281	1800208	0.0	10894
NC_022523.1	NC_022523|1	99.848	5929	4	5	1794281	1800208	1893735	1899659	0.0	10894
NC_022523.1	NC_022523|1	99.948	5749	0	3	1893919	1899666	1885212	1890958	0.0	10597
NC_022523.1	NC_022523|1	99.948	5749	0	3	1885212	1890958	1893919	1899666	0.0	10597
NC_022523.1	NC_022523|1	99.913	5743	2	3	1885212	1890951	1493031	1498773	0.0	10575
NC_022523.1	NC_022523|1	99.913	5743	2	3	1493031	1498773	1885212	1890951	0.0	10575
NC_022523.1	NC_022523|1	99.896	5745	0	6	1885212	1890951	1794465	1800208	0.0	10571
NC_022523.1	NC_022523|1	99.896	5745	0	6	1794465	1800208	1885212	1890951	0.0	10571
NC_022523.1	NC_022523|1	99.858	1406	1	1	1348405	1349809	337843	336438	0.0	2584
NC_022523.1	NC_022523|1	99.858	1406	1	1	336438	337843	1349809	1348405	0.0	2584
NC_022523.1	NC_022523|1	100.000	1345	0	0	1674972	1676316	1655734	1657078	0.0	2484
NC_022523.1	NC_022523|1	100.000	1345	0	0	1655734	1657078	1674972	1676316	0.0	2484
NC_022523.1	NC_022523|1	97.705	1438	1	1	958612	960049	336437	337842	0.0	2444
NC_022523.1	NC_022523|1	97.705	1438	1	1	336437	337842	958612	960049	0.0	2444
NC_022523.1	NC_022523|1	97.307	1448	6	15	1348399	1349813	960056	958609	0.0	2427
NC_022523.1	NC_022523|1	97.307	1448	6	15	958609	960056	1349813	1348399	0.0	2427
NC_022523.1	NC_022523|1	80.412	2721	459	57	432728	435406	428446	431134	0.0	2004
NC_022523.1	NC_022523|1	80.426	2723	455	60	428446	431134	432728	435406	0.0	2004
NC_022523.1	NC_022523|1	86.067	1335	164	18	176506	177826	174082	175408	0.0	1415
NC_022523.1	NC_022523|1	86.057	1334	166	16	174082	175408	176506	177826	0.0	1415
NC_022523.1	NC_022523|1	100.000	460	0	0	1674517	1674976	1667760	1667301	0.0	850
NC_022523.1	NC_022523|1	100.000	460	0	0	1667301	1667760	1674976	1674517	0.0	850
NC_022523.1	NC_022523|1	71.802	3447	626	273	1683388	1686661	1683327	1686600	0.0	662
NC_022523.1	NC_022523|1	71.826	3450	620	275	1683327	1686600	1683388	1686661	0.0	662
NC_022523.1	NC_022523|1	75.329	1366	294	41	278590	279933	276455	277799	3.40e-172	616
NC_022523.1	NC_022523|1	75.383	1369	288	46	276455	277799	278590	279933	3.40e-172	616
NC_022523.1	NC_022523|1	70.917	3380	644	270	1683449	1686658	1683326	1686536	3.60e-132	483
NC_022523.1	NC_022523|1	70.994	3389	626	279	1683326	1686536	1683449	1686658	3.60e-132	483
NC_022523.1	NC_022523|1	99.583	240	1	0	627210	627449	608729	608968	7.91e-119	438
NC_022523.1	NC_022523|1	99.583	240	1	0	608729	608968	627210	627449	7.91e-119	438
NC_022523.1	NC_022523|1	71.133	2806	523	210	1683936	1686598	1683386	1686047	4.76e-116	429
NC_022523.1	NC_022523|1	71.102	2803	529	209	1683386	1686047	1683936	1686598	4.76e-116	429
NC_022523.1	NC_022523|1	71.062	2730	525	216	1684062	1686658	1683328	1685925	2.87e-113	420
NC_022523.1	NC_022523|1	71.115	2735	515	217	1683328	1685925	1684062	1686658	2.87e-113	420
NC_022523.1	NC_022523|1	76.420	810	169	21	431718	432516	427448	428246	1.03e-112	418
NC_022523.1	NC_022523|1	76.391	809	171	19	427448	428246	431718	432516	1.03e-112	418
NC_022523.1	NC_022523|1	72.213	1821	343	128	1684921	1686660	1684432	1686170	6.20e-110	409
NC_022523.1	NC_022523|1	72.228	1822	341	129	1684432	1686170	1684921	1686660	6.20e-110	409
NC_022523.1	NC_022523|1	71.865	2161	373	186	1684614	1686658	1684432	1686473	8.02e-109	405
NC_022523.1	NC_022523|1	71.865	2161	373	184	1684432	1686473	1684614	1686658	8.02e-109	405
NC_022523.1	NC_022523|1	70.781	2998	566	242	1683815	1686658	1683388	1686229	1.34e-106	398
NC_022523.1	NC_022523|1	70.761	2996	570	236	1683388	1686229	1683815	1686658	1.34e-106	398
NC_022523.1	NC_022523|1	71.082	2680	492	216	1684122	1686659	1683327	1685865	1.74e-105	394
NC_022523.1	NC_022523|1	71.982	1963	351	159	1684797	1686658	1683389	1685253	1.74e-105	394
NC_022523.1	NC_022523|1	71.093	2681	490	222	1683327	1685865	1684122	1686659	1.74e-105	394
NC_022523.1	NC_022523|1	72.024	1966	345	162	1683389	1685253	1684797	1686658	1.74e-105	394
NC_022523.1	NC_022523|1	70.640	3062	579	254	1683756	1686658	1683390	1686290	4.86e-101	379
NC_022523.1	NC_022523|1	70.650	3063	577	263	1683390	1686290	1683756	1686658	4.86e-101	379
NC_022523.1	NC_022523|1	71.271	2353	429	193	1684432	1686659	1683817	1686047	8.14e-99	372
NC_022523.1	NC_022523|1	71.234	2350	435	189	1683817	1686047	1684432	1686659	8.14e-99	372
NC_022523.1	NC_022523|1	72.092	1702	310	124	1685043	1686659	1683756	1685377	6.33e-95	359
NC_022523.1	NC_022523|1	72.092	1702	310	123	1683756	1685377	1685043	1686659	6.33e-95	359
NC_022523.1	NC_022523|1	70.404	3193	608	272	1683634	1686658	1683389	1686412	3.81e-92	350
NC_022523.1	NC_022523|1	70.367	3189	616	266	1683389	1686412	1683634	1686658	3.81e-92	350
NC_022523.1	NC_022523|1	71.480	1960	365	147	1684432	1686291	1683756	1685621	1.77e-90	344
NC_022523.1	NC_022523|1	71.480	1960	365	144	1683756	1685621	1684432	1686291	1.77e-90	344
NC_022523.1	NC_022523|1	70.972	2346	446	177	1684432	1686658	1683574	1685803	6.38e-90	342
NC_022523.1	NC_022523|1	71.034	2351	436	189	1683574	1685803	1684432	1686658	6.38e-90	342
NC_022523.1	NC_022523|1	71.124	2296	409	188	1684492	1686658	1683328	1685498	3.84e-87	333
NC_022523.1	NC_022523|1	71.010	2356	429	194	1684432	1686658	1683329	1685559	3.84e-87	333
NC_022523.1	NC_022523|1	70.998	2355	431	193	1683329	1685559	1684432	1686658	3.84e-87	333
NC_022523.1	NC_022523|1	71.111	2295	411	186	1683328	1685498	1684492	1686658	3.84e-87	333
NC_022523.1	NC_022523|1	73.059	1262	202	107	1681857	1683049	1681796	1682988	2.99e-83	320
NC_022523.1	NC_022523|1	73.059	1262	202	106	1681796	1682988	1681857	1683049	2.99e-83	320
NC_022523.1	NC_022523|1	71.038	2158	398	171	1684432	1686473	1683513	1685559	5.00e-81	313
NC_022523.1	NC_022523|1	71.051	2159	396	170	1683513	1685559	1684432	1686473	5.00e-81	313
NC_022523.1	NC_022523|1	70.203	3195	611	261	1683634	1686658	1683328	1686351	1.80e-80	311
NC_022523.1	NC_022523|1	70.213	3196	609	258	1683328	1686351	1683634	1686658	1.80e-80	311
NC_022523.1	NC_022523|1	73.967	799	186	19	1788062	1788846	893671	894461	3.01e-78	303
NC_022523.1	NC_022523|1	73.967	799	186	19	893671	894461	1788062	1788846	3.01e-78	303
NC_022523.1	NC_022523|1	71.354	1913	334	165	1684854	1686658	1683325	1685131	3.89e-77	300
NC_022523.1	NC_022523|1	71.461	1773	321	137	1684735	1686412	1683388	1685070	3.89e-77	300
NC_022523.1	NC_022523|1	71.493	1775	317	140	1683388	1685070	1684735	1686412	3.89e-77	300
NC_022523.1	NC_022523|1	71.309	1910	340	161	1683325	1685131	1684854	1686658	3.89e-77	300
NC_022523.1	NC_022523|1	73.326	866	188	41	423485	424330	419951	420793	5.07e-71	279
NC_022523.1	NC_022523|1	73.326	866	188	40	419951	420793	423485	424330	5.07e-71	279
NC_022523.1	NC_022523|1	72.684	1058	191	79	1682039	1683048	1681673	1682680	5.11e-66	263
NC_022523.1	NC_022523|1	72.787	1062	183	86	1681673	1682680	1682039	1683048	5.11e-66	263
NC_022523.1	NC_022523|1	100.000	137	0	0	1671458	1671594	1671425	1671561	3.08e-63	254
NC_022523.1	NC_022523|1	100.000	137	0	0	1671425	1671561	1671458	1671594	3.08e-63	254
NC_022523.1	NC_022523|1	70.280	2214	446	158	1684432	1686537	1683390	1685499	1.43e-61	248
NC_022523.1	NC_022523|1	70.293	2215	444	158	1683390	1685499	1684432	1686537	1.43e-61	248
NC_022523.1	NC_022523|1	100.000	132	0	0	912876	913007	912068	912199	1.85e-60	244
NC_022523.1	NC_022523|1	100.000	132	0	0	912068	912199	912876	913007	1.85e-60	244
NC_022523.1	NC_022523|1	71.873	1255	224	103	1681857	1683047	1681735	1682924	6.66e-60	243
NC_022523.1	NC_022523|1	71.873	1255	224	100	1681735	1682924	1681857	1683047	6.66e-60	243
NC_022523.1	NC_022523|1	70.774	1769	340	140	1684982	1686659	1683756	1685438	8.61e-59	239
NC_022523.1	NC_022523|1	70.824	1772	334	146	1683756	1685438	1684982	1686659	8.61e-59	239
NC_022523.1	NC_022523|1	72.834	854	172	46	1685835	1686658	1681856	1682679	3.10e-58	237
NC_022523.1	NC_022523|1	72.770	852	176	46	1681856	1682679	1685835	1686658	3.10e-58	237
NC_022523.1	NC_022523|1	71.858	1265	209	107	1685470	1686658	1683816	1685009	1.86e-55	228
NC_022523.1	NC_022523|1	71.902	1267	205	109	1683816	1685009	1685470	1686658	1.86e-55	228
NC_022523.1	NC_022523|1	71.159	1380	264	113	1685348	1686658	1683389	1684703	3.12e-53	220
NC_022523.1	NC_022523|1	71.139	1379	266	104	1683389	1684703	1685348	1686658	3.12e-53	220
NC_022523.1	NC_022523|1	72.372	999	169	76	1682101	1683047	1681552	1682495	4.03e-52	217
NC_022523.1	NC_022523|1	73.292	805	130	65	1682284	1683047	1681552	1682312	4.03e-52	217
NC_022523.1	NC_022523|1	71.966	1063	194	87	1683324	1684334	1681914	1682924	4.03e-52	217
NC_022523.1	NC_022523|1	72.455	1002	163	81	1681552	1682495	1682101	1683047	4.03e-52	217
NC_022523.1	NC_022523|1	73.325	806	128	67	1681552	1682312	1682284	1683047	4.03e-52	217
NC_022523.1	NC_022523|1	72.019	1065	190	87	1681914	1682924	1683324	1684334	4.03e-52	217
NC_022523.1	NC_022523|1	71.014	1518	277	124	1685163	1686597	1683572	1685009	1.45e-51	215
NC_022523.1	NC_022523|1	71.034	1519	275	125	1683572	1685009	1685163	1686597	1.45e-51	215
NC_022523.1	NC_022523|1	71.766	1059	199	78	1685591	1686597	1683815	1684825	2.43e-49	207
NC_022523.1	NC_022523|1	71.819	1061	195	79	1683815	1684825	1685591	1686597	2.43e-49	207
NC_022523.1	NC_022523|1	71.085	1456	257	119	1685287	1686658	1683573	1684948	8.73e-49	206
NC_022523.1	NC_022523|1	71.145	1459	251	122	1683573	1684948	1685287	1686658	8.73e-49	206
NC_022523.1	NC_022523|1	71.645	1058	198	79	1682040	1683047	1681796	1682801	1.46e-46	198
NC_022523.1	NC_022523|1	71.645	1058	198	79	1681796	1682801	1682040	1683047	1.46e-46	198
NC_022523.1	NC_022523|1	74.013	608	104	44	1686078	1686658	1683815	1684395	1.46e-46	198
NC_022523.1	NC_022523|1	74.056	609	102	46	1683815	1684395	1686078	1686658	1.46e-46	198
NC_022523.1	NC_022523|1	72.453	795	155	54	1682284	1683047	1681857	1682618	5.26e-46	196
NC_022523.1	NC_022523|1	72.487	796	153	53	1681857	1682618	1682284	1683047	5.26e-46	196
NC_022523.1	NC_022523|1	71.121	1392	243	115	1685348	1686658	1683328	1684641	5.26e-46	196
NC_022523.1	NC_022523|1	70.928	1455	263	121	1685286	1686658	1683388	1684764	5.26e-46	196
NC_022523.1	NC_022523|1	71.027	1460	253	129	1683388	1684764	1685286	1686658	5.26e-46	196
NC_022523.1	NC_022523|1	71.121	1392	243	116	1683328	1684641	1685348	1686658	5.26e-46	196
NC_022523.1	NC_022523|1	71.743	1136	185	97	1681979	1683047	1681796	1682862	1.89e-45	195
NC_022523.1	NC_022523|1	72.000	1000	171	91	1683389	1684334	1681857	1682801	1.89e-45	195
NC_022523.1	NC_022523|1	71.718	1135	187	97	1681796	1682862	1681979	1683047	1.89e-45	195
NC_022523.1	NC_022523|1	72.056	1002	167	93	1681857	1682801	1683389	1684334	1.89e-45	195
NC_022523.1	NC_022523|1	100.000	104	0	0	1671491	1671594	1671425	1671528	6.80e-45	193
NC_022523.1	NC_022523|1	100.000	104	0	0	1671425	1671528	1671491	1671594	6.80e-45	193
NC_022523.1	NC_022523|1	71.761	1073	183	94	1683325	1684336	1682036	1683049	6.80e-45	193
NC_022523.1	NC_022523|1	71.761	1073	183	94	1682036	1683049	1683325	1684336	6.80e-45	193
NC_022523.1	NC_022523|1	71.469	1069	202	85	1683316	1684334	1681847	1682862	8.80e-44	189
NC_022523.1	NC_022523|1	71.549	1072	196	85	1681847	1682862	1683316	1684334	8.80e-44	189
NC_022523.1	NC_022523|1	73.128	748	111	66	1683327	1684028	1682344	1683047	1.14e-42	185
NC_022523.1	NC_022523|1	73.092	747	113	64	1682344	1683047	1683327	1684028	1.14e-42	185
NC_022523.1	NC_022523|1	71.143	1050	218	69	1685652	1686658	1683327	1684334	1.47e-41	182
NC_022523.1	NC_022523|1	71.170	1051	216	74	1683327	1684334	1685652	1686658	1.47e-41	182
NC_022523.1	NC_022523|1	73.110	688	107	54	1682406	1683055	1681796	1682443	2.46e-39	174
NC_022523.1	NC_022523|1	73.110	688	107	52	1681796	1682443	1682406	1683055	2.46e-39	174
NC_022523.1	NC_022523|1	72.496	669	131	43	1686017	1686659	1683327	1683968	4.12e-37	167
NC_022523.1	NC_022523|1	72.496	669	131	43	1683327	1683968	1686017	1686659	4.12e-37	167
NC_022523.1	NC_022523|1	71.709	866	160	71	1685836	1686658	1683328	1684151	5.33e-36	163
NC_022523.1	NC_022523|1	71.709	866	160	71	1683328	1684151	1685836	1686658	5.33e-36	163
NC_022523.1	NC_022523|1	72.245	735	133	56	1683328	1684026	1682284	1682983	1.92e-35	161
NC_022523.1	NC_022523|1	72.207	734	135	55	1682284	1682983	1683328	1684026	1.92e-35	161
NC_022523.1	NC_022523|1	71.400	1000	177	87	1685469	1686412	1684491	1685437	1.92e-35	161
NC_022523.1	NC_022523|1	71.314	997	183	82	1684491	1685437	1685469	1686412	1.92e-35	161
NC_022523.1	NC_022523|1	72.167	812	131	73	1685895	1686658	1683326	1684090	6.90e-35	159
NC_022523.1	NC_022523|1	72.167	812	131	69	1683326	1684090	1685895	1686658	6.90e-35	159
NC_022523.1	NC_022523|1	70.677	1330	240	116	1681792	1683047	1681487	1682740	2.48e-34	158
NC_022523.1	NC_022523|1	70.633	1328	244	109	1681487	1682740	1681792	1683047	2.48e-34	158
NC_022523.1	NC_022523|1	72.049	737	138	55	1682345	1683048	1681857	1682558	2.48e-34	158
NC_022523.1	NC_022523|1	72.312	744	124	61	1681857	1682558	1682345	1683048	2.48e-34	158
NC_022523.1	NC_022523|1	70.268	1379	281	99	1683451	1684765	1681735	1683048	8.92e-34	156
NC_022523.1	NC_022523|1	71.107	1066	193	88	1685530	1686537	1683327	1684335	8.92e-34	156
NC_022523.1	NC_022523|1	70.268	1379	281	98	1681735	1683048	1683451	1684765	8.92e-34	156
NC_022523.1	NC_022523|1	71.134	1067	191	91	1683327	1684335	1685530	1686537	8.92e-34	156
NC_022523.1	NC_022523|1	94.949	99	3	2	578939	579036	579036	578939	3.21e-33	154
NC_022523.1	NC_022523|1	71.674	872	152	76	1682222	1683047	1681551	1682373	3.21e-33	154
