NC_000896.1	NC_022568|1	71.233	219	61	2	9260	9477	1239578	1239795	1.00e-19	104
NC_000896.1	NC_022568|1	74.436	133	33	1	11469	11601	1241328	1241459	9.37e-14	84.2
NC_000896.1	NC_022568|1	80.851	47	9	0	7322	7368	1238180	1238226	0.082	44.6
NC_000896.1	NC_022568|1	74.648	71	14	2	32782	32848	599276	599206	0.29	42.8
NC_000896.1	NC_022568|1	93.103	29	1	1	19341	19369	177766	177793	1.0	41.0
NC_000896.1	NC_022568|1	87.500	32	4	0	16721	16752	626605	626636	1.0	41.0
NC_000896.1	NC_022568|1	96.000	25	1	0	12373	12397	888741	888717	1.0	41.0
NC_000896.1	NC_022568|1	89.655	29	3	0	24107	24135	895761	895789	3.5	39.2
NC_000896.1	NC_022568|1	95.833	24	1	0	32511	32534	1222228	1222205	3.5	39.2
NC_000896.1	NC_022568|1	90.323	31	2	1	4798	4828	2274266	2274295	3.5	39.2
NC_000896.1	NC_022568|1	92.308	26	2	0	4377	4402	2289368	2289393	3.5	39.2
NC_000896.1	NC_022568|1	80.435	46	8	1	43453	43497	2798163	2798118	3.5	39.2
NC_000896.1	NC_022568|1	83.333	36	6	0	43146	43181	2825067	2825032	3.5	39.2
NC_000896.1	NC_022584|1	90.625	32	3	0	16222	16253	1367499	1367530	0.082	44.6
NC_000896.1	NC_022584|1	90.000	30	3	0	28318	28347	1872749	1872720	1.0	41.0
NC_000896.1	NC_022584|1	87.097	31	4	0	43269	43299	1304859	1304889	3.5	39.2
NC_000896.1	NC_022582|1	90.625	32	3	0	16222	16253	1723537	1723568	0.082	44.6
NC_000896.1	NC_022582|1	90.000	30	3	0	28318	28347	211658	211629	1.0	41.0
NC_000896.1	NC_022575|1	84.615	39	6	0	9815	9853	517615	517577	0.082	44.6
NC_000896.1	NC_022575|1	77.586	58	10	2	14628	14682	198796	198739	1.0	41.0
NC_000896.1	NC_022575|1	74.026	77	14	3	1394	1466	257766	257840	1.0	41.0
NC_000896.1	NC_022575|1	82.927	41	5	1	2220	2260	504514	504476	1.0	41.0
NC_000896.1	NC_022575|1	87.097	31	4	0	22775	22805	342881	342911	3.5	39.2
NC_000896.1	NC_022516|1	96.154	26	1	0	34127	34152	1030776	1030801	0.29	42.8
NC_000896.1	NC_022516|1	96.000	25	1	0	30718	30742	690662	690686	1.0	41.0
NC_000896.1	NC_022524|1	90.000	30	3	0	29690	29719	515934	515963	1.0	41.0
NC_000896.1	NC_022524|1	81.818	44	7	1	22078	22121	4069059	4069017	1.0	41.0
NC_000896.1	NC_022524|1	90.323	31	2	1	21292	21321	92012	92042	3.5	39.2
NC_000896.1	NC_022550|1	90.625	32	2	1	35276	35306	476546	476577	1.0	41.0
NC_000896.1	NC_022550|1	100.000	21	0	0	40282	40302	53622	53602	3.5	39.2
NC_000896.1	NC_022550|1	92.308	26	2	0	1231	1256	161292	161267	3.5	39.2
NC_000896.1	NC_022583|1	87.500	32	4	0	1422	1453	29038	29007	1.0	41.0
NC_000896.1	NC_022583|1	85.714	35	5	0	29400	29434	215350	215384	1.0	41.0
NC_000896.1	NC_022583|1	69.663	89	27	0	8792	8880	379920	380008	3.5	39.2
NC_000896.1	NC_022583|1	80.488	41	8	0	1419	1459	651797	651837	3.5	39.2
NC_000896.1	NC_022583|1	92.308	26	2	0	40283	40308	687866	687841	3.5	39.2
NC_000896.1	NC_022583|1	81.395	43	2	2	8652	8693	785342	785305	3.5	39.2
NC_000896.1	NC_022600|1	85.000	40	3	2	1924	1963	29388	29352	3.5	39.2
NC_000896.1	NC_022593|1	92.857	28	1	1	38749	38776	171493	171519	3.5	39.2
NC_000896.1	NC_022593|1	88.571	35	2	2	21045	21078	849194	849227	3.5	39.2
NC_000896.1	NC_022593|1	92.857	28	1	1	40806	40833	1675670	1675644	3.5	39.2
NC_000896.1	NC_022593|1	87.097	31	4	0	1021	1051	2156866	2156836	3.5	39.2
NC_000896.1	NC_022532|1	73.418	79	17	3	3173	3250	54053	54128	3.5	39.2
NC_000896.1	NC_022532|1	92.308	26	2	0	9968	9993	1301755	1301730	3.5	39.2
NC_000896.1	NC_022532|1	87.097	31	4	0	10190	10220	1976038	1976068	3.5	39.2
NC_000896.1	NC_022547|1	87.097	31	4	0	17226	17256	386633	386603	3.5	39.2
NC_000896.1	NC_022543|1	87.097	31	4	0	8133	8163	1879627	1879597	3.5	39.2
NC_000896.1	NC_022543|1	87.097	31	4	0	27142	27172	2007685	2007715	3.5	39.2
