NC_000871.1	NC_022593|1	72.698	315	74	7	17899	18207	2083816	2083508	1.27e-36	159
NC_000871.1	NC_022593|1	66.362	547	171	5	32355	32896	2475510	2476048	7.99e-33	147
NC_000871.1	NC_022593|1	66.362	547	171	5	32355	32896	2540745	2541283	7.99e-33	147
NC_000871.1	NC_022593|1	66.491	570	180	8	32331	32896	2219409	2218847	3.40e-31	141
NC_000871.1	NC_022593|1	74.051	158	41	0	18592	18749	2083087	2082930	1.04e-18	100
NC_000871.1	NC_022593|1	68.750	144	45	0	14258	14401	2087739	2087596	1.11e-05	57.2
NC_000871.1	NC_022593|1	69.291	127	34	2	8673	8799	2092526	2092405	0.002	50.0
NC_000871.1	NC_022593|1	90.625	32	2	1	35185	35216	2230650	2230620	0.85	41.0
NC_000871.1	NC_022593|1	90.625	32	2	1	33460	33491	2230650	2230620	0.85	41.0
NC_000871.1	NC_022593|1	92.857	28	1	1	12351	12378	659613	659639	3.0	39.2
NC_000871.1	NC_022593|1	82.500	40	5	1	24850	24889	1856840	1856877	3.0	39.2
NC_000871.1	NC_022593|1	75.000	56	14	0	16365	16420	2346111	2346056	3.0	39.2
NC_000871.1	NC_022568|1	64.743	641	186	15	32319	32939	1242021	1242641	2.45e-20	105
NC_000871.1	NC_022568|1	67.647	170	49	2	5476	5642	1249202	1249368	3.88e-05	55.4
NC_000871.1	NC_022568|1	84.615	39	6	0	30102	30140	1239731	1239769	0.070	44.6
NC_000871.1	NC_022568|1	85.000	40	5	1	13818	13856	1120278	1120239	0.24	42.8
NC_000871.1	NC_022568|1	76.923	52	12	0	14852	14903	210377	210428	0.85	41.0
NC_000871.1	NC_022568|1	95.833	24	1	0	24610	24633	872249	872272	3.0	39.2
NC_000871.1	NC_022568|1	87.879	33	2	1	12152	12182	2849990	2849958	3.0	39.2
NC_000871.1	NC_022532|1	73.759	141	37	0	36123	36263	1176436	1176296	6.57e-15	87.8
NC_000871.1	NC_022532|1	88.235	34	4	0	23284	23317	1149460	1149427	0.070	44.6
NC_000871.1	NC_022532|1	96.154	26	1	0	26312	26337	1264411	1264386	0.24	42.8
NC_000871.1	NC_022532|1	85.000	40	4	1	26271	26308	1615308	1615347	0.24	42.8
NC_000871.1	NC_022532|1	90.000	30	3	0	24652	24681	2009108	2009079	0.85	41.0
NC_000871.1	NC_022584|1	96.296	27	1	0	16303	16329	232461	232487	0.070	44.6
NC_000871.1	NC_022584|1	100.000	22	0	0	8978	8999	1513239	1513260	0.85	41.0
NC_000871.1	NC_022584|1	95.833	24	1	0	23264	23287	1520415	1520438	3.0	39.2
NC_000871.1	NC_022582|1	96.296	27	1	0	16303	16329	559507	559533	0.070	44.6
NC_000871.1	NC_022582|1	87.500	32	4	0	30702	30733	1910200	1910231	0.85	41.0
NC_000871.1	NC_022582|1	95.833	24	1	0	23264	23287	1883687	1883710	3.0	39.2
NC_000871.1	NC_022569|1	100.000	23	0	0	36465	36487	2119097	2119119	0.24	42.8
NC_000871.1	NC_022569|1	80.488	41	8	0	10705	10745	318393	318433	3.0	39.2
NC_000871.1	NC_022550|1	92.857	28	2	0	8673	8700	621221	621194	0.24	42.8
NC_000871.1	NC_022550|1	86.111	36	3	1	8674	8707	259052	259087	0.85	41.0
NC_000871.1	NC_022583|1	82.927	41	7	0	35309	35349	455899	455859	0.24	42.8
NC_000871.1	NC_022583|1	100.000	22	0	0	1667	1688	15903	15924	0.85	41.0
NC_000871.1	NC_022583|1	100.000	22	0	0	23230	23251	121473	121494	0.85	41.0
NC_000871.1	NC_022546|1	80.357	56	6	3	10228	10281	3687392	3687340	0.24	42.8
NC_000871.1	NC_022575|1	74.242	66	17	0	33759	33824	148468	148403	0.24	42.8
NC_000871.1	NC_022575|1	81.818	44	6	1	10680	10723	118664	118705	0.85	41.0
NC_000871.1	NC_022575|1	100.000	22	0	0	30498	30519	319036	319015	0.85	41.0
NC_000871.1	NC_022524|1	88.235	34	3	1	31137	31170	670513	670481	0.85	41.0
NC_000871.1	NC_022524|1	92.593	27	2	0	26081	26107	2748038	2748064	0.85	41.0
NC_000871.1	NC_022524|1	100.000	22	0	0	23261	23282	2754492	2754471	0.85	41.0
NC_000871.1	NC_022524|1	100.000	21	0	0	23262	23282	4315348	4315328	3.0	39.2
NC_000871.1	NC_022524|1	100.000	21	0	0	23262	23282	4315444	4315424	3.0	39.2
NC_000871.1	NC_022516|1	75.362	69	15	2	36552	36619	445179	445246	0.85	41.0
NC_000871.1	NC_022516|1	81.818	44	7	1	25858	25901	1965393	1965351	0.85	41.0
NC_000871.1	NC_022547|1	92.308	26	2	0	23281	23306	548376	548401	3.0	39.2
NC_000871.1	NC_022547|1	96.154	26	0	1	2117	2142	935735	935759	3.0	39.2
NC_000871.1	NC_022547|1	90.323	31	2	1	22303	22332	1017591	1017621	3.0	39.2
